"PROJECT_ID","SUBPROJECT_ID","RESPONSE_UID","QUESTIONNAIREEVENT_ID","QUESTION_NUMBER","QUESTION_TEXT","QUESTION_SHORT","INDICATOR","MILESTONE_ID","MILESTONE_DESC","PROGRAMTYPE_ID","PROGRAM_NAME","PROGRAM_DESC","DESIGN_TEAM","DESIGNSTRATEGY_DESC","DISTRICT","DIVISION","RESPONSE","RESPONSEVALUE","RESPONSECLASS","RESPONSECLASS_DESC"
384,304,10762,1031,18,"Does the project schedule include sufficient time to complete engineering investigations and surveys (e.g., cultural, geotechnical, environmental, hazardous materials, etc.) in time to adequately inform the design?","ENGINEERING INVESTIGATIONS","Schedule",1,"15% (Project Initiation)","1","MILOTHER","Other","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
384,304,10763,1031,19,"Does the project schedule include sufficient time to complete permitting process(es)?","PERMITTING","Schedule",1,"15% (Project Initiation)","1","MILOTHER","Other","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
381,299,10768,550,22,"Did District Quality Control (DQC) occur prior, and not concurrent with, to the Independent Technical Review (ITR)/Agency Technical Review (ATR)/Biddability, Constructability, Operability, Environmental and Sustainability (BCOES) Review?","QUALITY REVIEW SEQUENCING","QC",2,"35% (Concept Design)","1","MILOTHER","Other","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
384,304,10769,1031,7,"Have the relevant Mandatory Centers of Expertise (MCX), Technical Centers of Expertise (TCX), and/or Centers of Standardization (COS) been identified and engaged on the project?","CENTERS OF EXPERTISE AND STANDARDIZATION","Team",1,"15% (Project Initiation)","1","MILOTHER","Other","AE","Design-Bid-Build","NAU","NAD","No",0,"Negative","Response Valued < 0.50"
283,228,10779,1032,28,"Has a Biddability, Constructability, Operability, Environmental, and Sustainability (BCOES) review been performed in compliance with the ER?","BCOES","QC",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
283,228,10784,1032,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","REVIEW TEAM MEMBERS","Team",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
283,228,10784,1032,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","REVIEW TEAM MEMBERS","QA",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
283,228,10784,1032,3,"Do the QA/QC review teams have all the necessary members (i.e., technical disciplines) assigned given the project scope?","REVIEW TEAM MEMBERS","QC",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
283,228,10785,1032,2,"Does the design team have all the necessary members (i.e., technical disciplines) assigned given the project scope?","DESIGN TEAM MEMBERS","Team",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
283,228,10786,1032,5,"Are senior staff mentors assigned to all design team members with less than two years of professional design experience?","SENIOR STAFF MENTORS","Team",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
56,51,10872,1035,29,"Have District Quality Control (DQC), Independent Technical Review (ITR)/Agency Technical Review (ATR), and Biddability, Constructability, Operability, Environmental, and Sustainability (BCOES) certifications been completed?","REVIEW CERTIFICATIONS","QA",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAE","NAD","Yes",1,"Positive","Response Valued > 0.8"
229,395,10792,708,18,"Does the project schedule include sufficient time to complete engineering investigations and surveys (e.g., cultural, geotechnical, environmental, hazardous materials, etc.) in time to adequately inform the design?","ENGINEERING INVESTIGATIONS","Schedule",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","SPA","SPD","Yes",1,"Positive","Response Valued > 0.8"
229,395,10805,708,38,"What is your level of confidence in the quality of the engineering design efforts on this project?","OVERALL CONFIDENCE","Confidence",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","SPA","SPD","Somewhat High",0.75,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
56,51,10873,1035,30,"Has the Quality Management Plan (QMP)/Review Plan (RP) been updated to respond to significant project changes?","QMP/RP UPDATE","QA",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAE","NAD","Yes",1,"Positive","Response Valued > 0.8"
56,51,10873,1035,30,"Has the Quality Management Plan (QMP)/Review Plan (RP) been updated to respond to significant project changes?","QMP/RP UPDATE","QC",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAE","NAD","Yes",1,"Positive","Response Valued > 0.8"
56,51,10874,1035,31,"Does the design adequately accomplish the project scope, intent, and functional and technical objectives as defined in the current Project Management Plan (PMP)?","PROJECT SCOPE ACCOMPLISHED","Scope",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAE","NAD","Yes",1,"Positive","Response Valued > 0.8"
56,51,10875,1035,32,"Did the deliverable meet established design milestone expectations?","DESIGN MILESTONE EXPECTATIONS","QA",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAE","NAD","Yes",1,"Positive","Response Valued > 0.8"
56,51,10876,1035,33,"Is the design maturity sufficient to generate the required Class of estimate for this milestone? (Class 3 at 35%, Class 2 at 65%, and Class 1 at 95%/100%)","CLASS OF ESTIMATE","Cost",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAE","NAD","Yes",1,"Positive","Response Valued > 0.8"
56,51,10877,1035,34,"Does the project have a current risk register?","RISK REGISTER","QA",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAE","NAD","Yes",1,"Positive","Response Valued > 0.8"
56,51,10878,1035,37,"Has there been turnover on your design or review team that may affect the team's ability to develop a quality product?","TURNOVER","Team",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAE","NAD","No",1,"Positive","Response Valued > 0.8"
283,228,11109,1032,11,"Was the Total Project Cost Summary (TPCS) certified within the last two years?","TOTAL PROJECT COST SUMMARY","Cost",4,"95% (Final Design)","2","CW","Civil Works","AE","Design-Bid-Build","NAN","NAD","No",0,"Negative","Response Valued < 0.50"
474,389,11137,1083,34,"Does the project have a current risk register?","RISK REGISTER","QA",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Build","SWF","SWD","Yes",1,"Positive","Response Valued > 0.8"
474,389,11138,1083,37,"Has there been turnover on your design or review team that may affect the team's ability to develop a quality product?","TURNOVER","Team",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Build","SWF","SWD","No",1,"Positive","Response Valued > 0.8"
474,389,11139,1083,38,"What is your level of confidence in the quality of the engineering design efforts on this project?","OVERALL CONFIDENCE","Confidence",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Build","SWF","SWD","Somewhat High",0.75,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
558,445,11147,1085,5,"Are senior staff mentors assigned to all design team members with less than two years of professional design experience?","SENIOR STAFF MENTORS","Team",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAB","NAD","Yes",1,"Positive","Response Valued > 0.8"
558,445,11148,1085,6,"Do the design and review team members have capacity to actively support  the project?","GOVERNMENT CAPACITY","Team",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAB","NAD","Yes",1,"Positive","Response Valued > 0.8"
558,445,11149,1085,7,"Have the relevant Mandatory Centers of Expertise (MCX), Technical Centers of Expertise (TCX), and/or Centers of Standardization (COS) been identified and engaged on the project?","CENTERS OF EXPERTISE AND STANDARDIZATION","Team",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAB","NAD","Yes",1,"Positive","Response Valued > 0.8"
558,445,11150,1085,8,"Have the relevant permitting authorities been identified and engaged on the project?","PERMITTING AUTHORITIES","Team",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAB","NAD","Yes",1,"Positive","Response Valued > 0.8"
558,445,11160,1085,30,"Has the Quality Management Plan (QMP)/Review Plan (RP) been updated to respond to significant project changes?","QMP/RP UPDATE","QA",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAB","NAD","No",0,"Negative","Response Valued < 0.50"
558,445,11160,1085,30,"Has the Quality Management Plan (QMP)/Review Plan (RP) been updated to respond to significant project changes?","QMP/RP UPDATE","QC",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAB","NAD","No",0,"Negative","Response Valued < 0.50"
46,147,11188,1086,26,"Have all specifications gone through a rigorous QC process? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS SPECIFICATIONS REVIEW","QC",4,"95% (Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVN","MVD","Yes",1,"Positive","Response Valued > 0.8"
46,147,11186,1086,24,"Have all computations gone through a rigorous Quality Control (QC) process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS COMPUTATION REVIEW","QC",4,"95% (Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVN","MVD","Yes",1,"Positive","Response Valued > 0.8"
46,147,11187,1086,25,"Have all critical graphics/plans gone through a rigorous QC process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS PLAN REVIEW","QC",4,"95% (Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVN","MVD","Yes",1,"Positive","Response Valued > 0.8"
46,147,11189,1086,27,"Have all models gone through a rigorous QC process? (e.g., a ""red dot"" review, clash detection, etc.)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS MODEL REVIEW","QC",4,"95% (Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVN","MVD","Yes",1,"Positive","Response Valued > 0.8"
46,147,11190,1086,28,"Has a Biddability, Constructability, Operability, Environmental, and Sustainability (BCOES) review been performed in compliance with the ER?","BCOES","QC",4,"95% (Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVN","MVD","Yes",1,"Positive","Response Valued > 0.8"
46,147,11191,1086,30,"Has the Quality Management Plan (QMP)/Review Plan (RP) been updated to respond to significant project changes?","QMP/RP UPDATE","QA",4,"95% (Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVN","MVD","Yes",1,"Positive","Response Valued > 0.8"
46,147,11191,1086,30,"Has the Quality Management Plan (QMP)/Review Plan (RP) been updated to respond to significant project changes?","QMP/RP UPDATE","QC",4,"95% (Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVN","MVD","Yes",1,"Positive","Response Valued > 0.8"
46,147,11192,1086,31,"Does the design adequately accomplish the project scope, intent, and functional and technical objectives as defined in the current Project Management Plan (PMP)?","PROJECT SCOPE ACCOMPLISHED","Scope",4,"95% (Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVN","MVD","Yes",1,"Positive","Response Valued > 0.8"
46,147,11193,1086,32,"Did the deliverable meet established design milestone expectations?","DESIGN MILESTONE EXPECTATIONS","QA",4,"95% (Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVN","MVD","Yes",1,"Positive","Response Valued > 0.8"
46,147,11194,1086,33,"Is the design maturity sufficient to generate the required Class of estimate for this milestone? (Class 3 at 35%, Class 2 at 65%, and Class 1 at 95%/100%)","CLASS OF ESTIMATE","Cost",4,"95% (Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVN","MVD","Yes",1,"Positive","Response Valued > 0.8"
46,147,11195,1086,34,"Does the project have a current risk register?","RISK REGISTER","QA",4,"95% (Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVN","MVD","Yes",1,"Positive","Response Valued > 0.8"
46,147,11196,1086,11,"Was the Total Project Cost Summary (TPCS) certified within the last two years?","TOTAL PROJECT COST SUMMARY","Cost",4,"95% (Final Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVN","MVD","No",0,"Negative","Response Valued < 0.50"
396,315,11270,1018,38,"What is your level of confidence in the quality of the engineering design efforts on this project?","OVERALL CONFIDENCE","Confidence",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","High",1,"Positive","Response Valued > 0.8"
396,315,11271,1018,37,"Has there been turnover on your design or review team that may affect the team's ability to develop a quality product?","TURNOVER","Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","No",1,"Positive","Response Valued > 0.8"
396,315,11272,1018,34,"Does the project have a current risk register?","RISK REGISTER","QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAO","NAD","Yes",1,"Positive","Response Valued > 0.8"
173,120,11359,1025,31,"Does the design adequately accomplish the project scope, intent, and functional and technical objectives as defined in the current Project Management Plan (PMP)?","PROJECT SCOPE ACCOMPLISHED","Scope",4,"95% (Final Design)","1","MILOTHER","Other","AE","Design-Bid-Build","POJ","POD","Marginal",0.5,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
173,120,11360,1025,30,"Has the Quality Management Plan (QMP)/Review Plan (RP) been updated to respond to significant project changes?","QMP/RP UPDATE","QA",4,"95% (Final Design)","1","MILOTHER","Other","AE","Design-Bid-Build","POJ","POD","No",0,"Negative","Response Valued < 0.50"
173,120,11360,1025,30,"Has the Quality Management Plan (QMP)/Review Plan (RP) been updated to respond to significant project changes?","QMP/RP UPDATE","QC",4,"95% (Final Design)","1","MILOTHER","Other","AE","Design-Bid-Build","POJ","POD","No",0,"Negative","Response Valued < 0.50"
173,120,11361,1025,32,"Did the deliverable meet established design milestone expectations?","DESIGN MILESTONE EXPECTATIONS","QA",4,"95% (Final Design)","1","MILOTHER","Other","AE","Design-Bid-Build","POJ","POD","Marginal",0.5,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
173,120,11362,1025,38,"What is your level of confidence in the quality of the engineering design efforts on this project?","OVERALL CONFIDENCE","Confidence",4,"95% (Final Design)","1","MILOTHER","Other","AE","Design-Bid-Build","POJ","POD","Moderate",0.5,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
510,413,11366,725,24,"Have all computations gone through a rigorous Quality Control (QC) process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS COMPUTATION REVIEW","QC",5,"100% (Corrected Final Design)","1","MILCON","Military Construction","AE","Design-Bid-Build","NWK","NWD","Yes",1,"Positive","Response Valued > 0.8"
194,129,11394,1125,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QMP/RP IMPLEMENTATION","QA",2,"35% (Concept Design)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
194,129,11394,1125,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QMP/RP IMPLEMENTATION","QC",2,"35% (Concept Design)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
194,129,11395,1125,24,"Have all computations gone through a rigorous Quality Control (QC) process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS COMPUTATION REVIEW","QC",2,"35% (Concept Design)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
194,129,11396,1125,25,"Have all critical graphics/plans gone through a rigorous QC process (e.g., a ""red dot"" review)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS PLAN REVIEW","QC",2,"35% (Concept Design)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
194,129,11397,1125,27,"Have all models gone through a rigorous QC process? (e.g., a ""red dot"" review, clash detection, etc.)? (Note: For A-E work, it is incumbent upon the Technical Lead (TL) to ensure the A-E has performed this level of review.)","RIGOROUS MODEL REVIEW","QC",2,"35% (Concept Design)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAU","NAD","Yes",1,"Positive","Response Valued > 0.8"
194,129,11398,1125,28,"Has a Biddability, Constructability, Operability, Environmental, and Sustainability (BCOES) review been performed in compliance with the ER?","BCOES","QC",2,"35% (Concept Design)","1","IIS","International and Interagency Services","AE","Design-Bid-Build","NAU","NAD","No",0,"Negative","Response Valued < 0.50"
281,226,11446,1028,15,"Does the project schedule include all standard practice design milestones?","SCHEDULED DESIGN MILESTONES","Schedule",1,"15% (Project Initiation)","1","MILCON","Military Construction","AE","Design-Bid-Build","NAN","NAD","Yes",1,"Positive","Response Valued > 0.8"
44,42,11493,363,37,"Has there been turnover on your design or review team that may affect the team's ability to develop a quality product?","TURNOVER","Team",4,"95% (Final Design)","1","IIS","International and Interagency Services","In-House","Design-Bid-Build","SWM","SWD","Yes",0,"Negative","Response Valued < 0.50"
44,42,11494,363,33,"Is the design maturity sufficient to generate the required Class of estimate for this milestone? (Class 3 at 35%, Class 2 at 65%, and Class 1 at 95%/100%)","CLASS OF ESTIMATE","Cost",4,"95% (Final Design)","1","IIS","International and Interagency Services","In-House","Design-Bid-Build","SWM","SWD","Yes",1,"Positive","Response Valued > 0.8"
138,104,11714,442,38,"What is your level of confidence in the quality of the engineering design efforts on this project?","OVERALL CONFIDENCE","Confidence",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","POH","POD","High",1,"Positive","Response Valued > 0.8"
318,264,11552,1164,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","DESIGN DEVIATIONS","Schedule",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
318,264,11552,1164,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","DESIGN DEVIATIONS","Cost",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
318,264,11552,1164,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","DESIGN DEVIATIONS","Scope",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
318,264,11553,1164,13,"Have lessons learned been evaluated and incorporated into the design?","LESSONS LEARNED","Scope",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
318,264,11554,1164,15,"Does the project schedule include all standard practice design milestones?","SCHEDULED DESIGN MILESTONES","Schedule",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
138,104,11716,442,33,"Is the design maturity sufficient to generate the required Class of estimate for this milestone? (Class 3 at 35%, Class 2 at 65%, and Class 1 at 95%/100%)","CLASS OF ESTIMATE","Cost",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
318,264,11556,1164,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","Schedule",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
318,264,11556,1164,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","QA",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
318,264,11556,1164,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","QC",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
318,264,11557,1164,18,"Does the project schedule include sufficient time to complete engineering investigations and surveys (e.g., cultural, geotechnical, environmental, hazardous materials, etc.) in time to adequately inform the design?","ENGINEERING INVESTIGATIONS","Schedule",2,"35% (Concept Design)","2","CW","Civil Works","In-House","Design-Bid-Build","MVM","MVD","Yes",1,"Positive","Response Valued > 0.8"
54,316,11580,1165,7,"Have the relevant Mandatory Centers of Expertise (MCX), Technical Centers of Expertise (TCX), and/or Centers of Standardization (COS) been identified and engaged on the project?","CENTERS OF EXPERTISE AND STANDARDIZATION","Team",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWM","SWD","Yes",1,"Positive","Response Valued > 0.8"
54,316,11581,1165,6,"Do the design and review team members have capacity to actively support  the project?","GOVERNMENT CAPACITY","Team",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWM","SWD","Yes",1,"Positive","Response Valued > 0.8"
54,316,11582,1165,5,"Are senior staff mentors assigned to all design team members with less than two years of professional design experience?","SENIOR STAFF MENTORS","Team",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWM","SWD","No",0,"Negative","Response Valued < 0.50"
54,316,11583,1165,8,"Have the relevant permitting authorities been identified and engaged on the project?","PERMITTING AUTHORITIES","Team",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWM","SWD","Yes",1,"Positive","Response Valued > 0.8"
54,316,11584,1165,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","DESIGN DEVIATIONS","Schedule",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWM","SWD","Yes",1,"Positive","Response Valued > 0.8"
54,316,11584,1165,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","DESIGN DEVIATIONS","Cost",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWM","SWD","Yes",1,"Positive","Response Valued > 0.8"
54,316,11584,1165,12,"At the current time, can the project be implemented without deviations from mandatory design criteria or receiving an approved waiver from HQUSACE?","DESIGN DEVIATIONS","Scope",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWM","SWD","Yes",1,"Positive","Response Valued > 0.8"
54,316,11585,1165,13,"Have lessons learned been evaluated and incorporated into the design?","LESSONS LEARNED","Scope",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWM","SWD","Yes",1,"Positive","Response Valued > 0.8"
54,316,11593,1165,22,"Did District Quality Control (DQC) occur prior, and not concurrent with, to the Independent Technical Review (ITR)/Agency Technical Review (ATR)/Biddability, Constructability, Operability, Environmental and Sustainability (BCOES) Review?","QUALITY REVIEW SEQUENCING","QC",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWM","SWD","No",0,"Negative","Response Valued < 0.50"
54,316,11594,1165,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QMP/RP IMPLEMENTATION","QA",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWM","SWD","Yes",1,"Positive","Response Valued > 0.8"
54,316,11594,1165,23,"Was the Quality Management Plan (QMP)/Review Plan (RP) followed for this review milestone?","QMP/RP IMPLEMENTATION","QC",3,"65% (Intermediate Design)","1","MILOTHER","Other","AE","Design-Bid-Build","SWM","SWD","Yes",1,"Positive","Response Valued > 0.8"
138,104,11715,442,35,"Was the project budget verified with a Cost Schedule Risk Analysis (CSRA) at concept design (i.e., 35%)?","DOD CONSTRUCTION AGENT","Cost",2,"35% (Concept Design)","1","MILCON","Military Construction","In-House","Design-Bid-Build","POH","POD","Yes",1,"Positive","Response Valued > 0.8"
673,571,11758,1187,14,"Did the Project Delivery Team (PDT) establish design expectations by milestone and communicate those in the Project Management Plan (PMP), Architect-Engineer (A-E) contract, and/or brokered work agreement, etc.?","MILESTONE EXPECTATIONS","Scope",1,"15% (Project Initiation)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
673,571,11759,1187,15,"Does the project schedule include all standard practice design milestones?","SCHEDULED DESIGN MILESTONES","Schedule",1,"15% (Project Initiation)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
673,571,11760,1187,16,"Does the project schedule include sufficient design time to accomplish all  design related milestones?","SUFFICIENT MILESTONE TIME","Schedule",1,"15% (Project Initiation)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
673,571,11761,1187,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","Schedule",1,"15% (Project Initiation)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
673,571,11761,1187,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","QA",1,"15% (Project Initiation)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
673,571,11761,1187,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","QC",1,"15% (Project Initiation)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
673,571,11762,1187,18,"Does the project schedule include sufficient time to complete engineering investigations and surveys (e.g., cultural, geotechnical, environmental, hazardous materials, etc.) in time to adequately inform the design?","ENGINEERING INVESTIGATIONS","Schedule",1,"15% (Project Initiation)","1","MILCON","Military Construction","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11816,1204,8,"Have the relevant permitting authorities been identified and engaged on the project?","PERMITTING AUTHORITIES","Team",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11821,1204,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","Schedule",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11821,1204,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","QA",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
275,220,11821,1204,17,"Does the project schedule include sufficient time for Quality Control (QC) and Quality Assurance (QA) reviews during all required design submittals?","QC/QA","QC",4,"95% (Final Design)","1","SRM","Sustainment, Restoration and Maintenance","AE","Design-Bid-Build","POJ","POD","Yes",1,"Positive","Response Valued > 0.8"
