"PROJECT_ID","PROJECT_NAME","SUBPROJECT_ID","SUBPROJECT_NAME","RESPONSE_UID","QUESTIONNAIREEVENT_ID","QUESTION_NUMBER","INDICATOR","MILESTONE_ID","MILESTONE_DESC","PROGRAMTYPE_ID","PROGRAM_NAME","PROGRAM_DESC","DESIGN_TEAM","DESIGNSTRATEGY_DESC","DISTRICT","DIVISION","RESPONSE","RESPONSEVALUE","RESPONSECLASS","RESPONSECLASS_DESC"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9846,956,25,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9844,956,23,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9843,956,22,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9844,956,23,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9827,956,3,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9838,956,17,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9842,956,21,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9842,956,21,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9840,956,19,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9841,956,20,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9838,956,17,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9839,956,18,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9837,956,16,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9838,956,17,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9835,956,13,"Scope",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9836,956,15,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9834,956,12,"Scope",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9834,956,12,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9834,956,12,"Cost",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9833,956,8,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9831,956,6,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9832,956,7,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9830,956,5,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9827,956,3,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9826,956,4,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9828,956,2,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9827,956,3,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",429,"Building 606/607 Plans and Specifications",9853,956,34,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9886,957,37,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","No",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9858,957,2,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9887,957,38,"Confidence",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Somewhat High",0.75,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9884,957,33,"Cost",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9882,957,31,"Scope",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9883,957,32,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9881,957,30,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9881,957,30,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9880,957,28,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9878,957,26,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9879,957,27,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9876,957,24,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9877,957,25,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9875,957,23,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9874,957,22,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9875,957,23,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9859,957,3,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9869,957,17,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9873,957,21,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9873,957,21,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9871,957,19,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9872,957,20,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9869,957,17,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9870,957,18,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9868,957,16,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9869,957,17,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9866,957,13,"Scope",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9867,957,15,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9865,957,12,"Scope",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9865,957,12,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9865,957,12,"Cost",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9864,957,8,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9862,957,6,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9863,957,7,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9861,957,5,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9859,957,3,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9860,957,4,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9859,957,3,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9857,957,1,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",430,"Building 558 Plans and Specifications",9885,957,34,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9917,958,37,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","No",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9889,958,1,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9918,958,38,"Confidence",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Somewhat High",0.75,"Marginal","Response Valued greater than or equal to 0.50 and < 0.80"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9915,958,33,"Cost",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9913,958,31,"Scope",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9914,958,32,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9912,958,30,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9912,958,30,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9911,958,28,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9909,958,26,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9910,958,27,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9907,958,24,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9908,958,25,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9906,958,23,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9905,958,22,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9906,958,23,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9891,958,3,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9900,958,17,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9904,958,21,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9904,958,21,"QC",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9902,958,19,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9903,958,20,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9900,958,17,"QA",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9901,958,18,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9899,958,16,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9900,958,17,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9897,958,13,"Scope",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9898,958,15,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9896,958,12,"Scope",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9896,958,12,"Schedule",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9896,958,12,"Cost",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
442,"38 RQS GUARDIAN ANGEL SQUADRON OPS",431,"Building 41ST RQS SQUADRON OPS Plans and Specifications",9895,958,8,"Team",3,"65% (Intermediate Design)","1","MILCON","Military Construction","
In-House","Design-Bid-Build","SAS","SAD","Yes",1,"Positive","Response Valued > 0.8"
